,u,i,rating_pred,rating
2298,5513,31024,5.440127128081067,6
2299,369,36155,5.353791152164346,6
2300,369,79224,4.9042635658914735,6
2301,369,88353,4.9042635658914735,6
2302,369,112620,5.342854852896256,6
2303,8480,117827,5.3922644409803455,6
2304,320,41708,5.122348484848485,6
2305,320,167584,5.592286449471775,6
2306,5099,134375,5.101666666666667,6
2307,23398,103521,5.247446317662806,6
2308,2562,111899,5.231050081288482,6
2309,1804,21342,5.034284113770792,4
2310,4357,31649,5.375968992248063,6
2311,4357,142703,5.375968992248063,6
2312,2189,165519,4.860128367913288,6
2313,235,8763,5.090425531914893,6
2314,235,90299,5.090425531914893,6
2315,235,92313,5.41951271342813,6
2316,235,157768,5.090425531914893,6
2317,235,172624,5.090425531914893,6
2318,5974,39832,5.249717531384991,6
2319,499,4317,5.263565891472869,6
2320,499,59850,5.263565891472869,6
2321,499,170083,5.374863557616245,6
2322,5544,40772,5.455203320061889,6
2323,2578,39715,5.204814814814815,5
2324,504,36454,4.865217391304348,6
2325,504,81641,4.865217391304348,6
2326,504,106714,4.865217391304348,5
2327,504,131019,4.865217391304348,6
2328,504,148713,5.299381908467128,5
2329,17013,154943,4.949666666666666,6
2330,3812,112286,5.356349206349206,6
2331,3812,130086,5.356349206349206,5
2332,9787,11115,5.375968992248063,6
2333,10150,7074,5.38828343096833,5
2334,4817,164703,4.963565891472868,5
2335,4156,149777,5.118424108648918,6
2336,352,151770,5.242753623188405,6
2337,2993,4410,5.338836086068523,5
2338,14882,83307,5.267424242424242,6
2339,71,46620,4.937984496124031,6
2340,71,147583,4.937984496124031,6
2341,7005,57758,5.246067674702306,6
2342,9176,84778,5.375968992248063,6
2343,3605,6486,5.253787878787879,6
2344,3605,115883,5.253787878787879,6
2345,5071,164337,5.147,6
2346,3045,15735,5.09,6
2347,3045,101843,5.08894854498121,6
2348,3045,122379,5.09,6
2349,1316,71971,4.931818181818182,6
2350,1316,152256,5.3720002969405245,6
2351,9533,77788,5.375968992248063,6
2352,7661,41864,4.892857142857143,5
2353,6584,152467,4.992592592592593,6
2354,7463,103012,5.376547535657226,6
2355,1216,107663,5.2373106650140455,6
2356,1216,163917,5.244736842105263,6
2357,7081,37359,5.225373941340814,6
2358,7081,45573,5.009929078014185,6
2359,7257,22277,5.307146565241592,6
2360,1411,102620,5.451814058957375,6
2361,1411,172037,5.363414634146341,3
2362,8994,168146,4.739583333333333,6
2363,12746,118462,4.911333333333333,6
2364,2935,83948,4.8040816326530615,2
2365,594,91850,5.141666666666667,3
2366,189,34275,5.292753623188406,6
2367,189,133192,5.20540794865561,6
2368,7330,40062,4.963333333333333,5
2369,4851,73995,5.375968992248063,6
2370,13808,73729,5.257936373592078,6
2371,8734,146121,5.375968992248063,6
2372,21797,176868,5.375968992248063,6
2373,3238,90030,5.099396249722646,6
2374,159,30095,5.067829457364342,6
2375,159,162865,5.067829457364342,6
2376,768,6893,4.982962962962963,6
2377,768,97450,4.982962962962963,6
2378,895,60606,5.136111111111111,5
2379,20301,177548,5.375968992248063,6
2380,21715,164131,5.375968992248063,6
2381,1557,108784,5.458333333333333,6
2382,1557,159714,5.458333333333333,6
2383,12221,56402,5.177235772357723,5
2384,13710,158587,5.375968992248063,6
2385,317,117146,5.110852713178295,6
2386,3898,155678,5.096899224806202,6
2387,24636,107724,4.498,5
2388,1264,10885,5.340221678008407,5
2389,20389,131055,4.796274374943006,1
2390,10869,48159,5.155186170716351,6
2391,2132,35020,5.33149945200419,6
2392,2132,173834,5.3293575620087354,4
2393,9024,106450,5.131160179638751,6
2394,8314,68596,5.047407407407408,6
2395,2542,55333,5.368995870033642,6
2396,2682,72975,5.182170542635658,6
2397,34,12647,5.240832476218655,6
2398,5972,93193,5.002083333333333,6
2399,9458,109110,5.184027777777778,4
2400,5085,52114,5.110714285714286,6
2401,3577,10637,5.263636363636364,6
2402,3577,72606,5.263636363636364,6
2403,5783,51701,5.361111111111112,6
2404,5783,67618,5.361111111111112,6
2405,21997,39353,5.375968992248063,6
2406,8340,55596,5.498982353464743,6
2407,20541,169085,4.855,6
2408,8634,163428,5.097369034176612,4
2409,1258,7682,5.140873015873017,6
2410,1258,58497,5.140873015873017,6
2411,1258,97171,5.140873015873017,6
2412,481,19812,5.52398036261875,6
2413,481,90360,4.9798449612403095,6
2414,481,114570,4.9798449612403095,6
2415,481,152500,5.530273631302425,6
2416,481,170673,4.9798449612403095,6
2417,7192,59076,5.223492500952952,6
2418,748,163824,4.898509114571602,6
2419,13885,33459,4.7119871164106035,5
2420,13885,150138,5.173469387755102,6
2421,21509,130357,5.240448315584738,6
2422,12792,95593,5.375968992248063,6
2423,8875,149629,4.96962962962963,6
2424,647,66508,5.248993744103758,6
2425,4111,142628,5.185658914728682,6
2426,464,6470,5.231884057971015,5
2427,464,78295,5.316299999975071,5
2428,464,98004,5.231884057971015,6
2429,10256,106092,5.409924637005865,6
2430,18170,143922,4.729861111111111,6
2431,6457,58609,5.097895808528217,6
2432,260,35766,5.240425531914894,5
2433,260,50810,5.240425531914894,6
2434,260,53194,5.240425531914894,6
2435,260,65543,5.240425531914894,5
2436,260,136284,5.240425531914894,5
2437,260,168214,5.240425531914894,4
2438,3959,158588,5.1665180261937085,6
2439,7235,102567,5.267770128806256,5
2440,12866,142326,5.375968992248063,5
2441,6793,159987,5.375968992248063,6
2442,3854,107235,5.272357723577236,5
2443,2293,41209,5.483333333333333,6
2444,2293,66637,5.483333333333333,6
2445,10996,153638,5.375968992248063,6
2446,4452,26878,5.478127825906835,6
2447,1945,4838,5.14409045961162,6
2448,7148,108091,5.002173913043478,6
2449,7148,171697,5.002173913043478,6
2450,21438,132128,5.406735011462528,6
2451,1070,149126,5.227131782945736,6
2452,3961,75772,5.363475177304965,4
2453,160,126642,5.13939393939394,4
2454,4890,13616,5.3065040650406505,6
2455,16529,19607,5.254217639918766,6
2456,11400,90175,5.375968992248063,6
2457,685,35921,5.110869565217391,6
2458,685,82205,5.110869565217391,5
2459,685,84036,5.110869565217391,6
2460,685,173411,5.167999393619587,6
2461,2557,983,5.375968992248063,6
2462,4122,21729,5.375968992248063,6
2463,2289,104789,5.121705426356589,6
2464,2289,165432,5.371987168618253,5
2465,3778,103415,5.180232558139535,6
2466,265,43767,4.9911564625850335,6
2467,265,175206,5.307275345349163,6
2468,774,31594,5.538786410577092,6
2469,774,89997,4.95436507936508,5
2470,1926,133520,5.106521739130434,5
2471,7695,90262,5.375968992248063,6
2472,157,104330,5.300311320203486,5
2473,157,151494,5.257246376811594,6
2474,1360,79319,5.375968992248063,6
2475,1360,91137,5.375968992248063,6
2476,3860,174094,4.961347517730496,6
2477,9288,173101,5.475039292237982,6
2478,6758,3676,5.375968992248063,1
2479,20883,138922,4.914285714285715,6
2480,7340,113757,5.416666666666666,6
2481,13777,146354,4.692013888888889,6
2482,3975,51767,4.981632653061224,6
2483,293,12209,5.2461544873650645,6
2484,293,78298,5.266355277372628,6
2485,293,142208,5.26894654189124,6
2486,5017,47952,5.239584817412583,1
2487,4095,104309,5.311481481481481,6
2488,23769,152023,5.375968992248063,6
2489,4626,119828,5.196808510638298,6
2490,4018,49319,5.148837209302326,6
2491,4018,69707,5.148837209302326,6
2492,13059,20819,5.293951965485603,6
2493,114,42426,5.0212765957446805,6
2494,12862,66421,5.062244897959184,6
2495,12862,89828,5.062244897959184,6
2496,13481,45461,5.326651137008452,5
2497,4178,62405,4.952248489016732,6
2498,123,50013,5.270542635658915,5
2499,7422,167844,4.95108695652174,6
2500,8988,75917,5.178906230084074,5
2501,9042,132360,5.582397468826935,6
2502,13498,12448,5.1846938775510205,6
2503,2354,135152,5.272368421052632,6
2504,3608,15173,5.2425493735134205,6
2505,2580,128994,5.277777777777778,6
2506,2580,145380,5.277777777777778,6
2507,4191,96672,5.223440387095276,6
2508,15571,156030,5.009413819103243,6
2509,7283,154054,5.238492063492064,6
2510,1928,148125,4.9543478260869565,6
2511,6030,50293,5.166666666666667,6
2512,830,16525,5.0978260869565215,5
2513,830,51426,5.213392479711028,6
2514,830,65452,5.38140756302521,5
2515,830,74148,5.236140690498947,5
2516,830,78497,5.350363421230561,5
2517,830,84381,5.0978260869565215,5
2518,830,163374,5.0978260869565215,6
2519,10858,160613,5.003551115987036,5
2520,187,75291,5.3927497010953465,6
2521,7182,174747,5.0709531251539355,6
2522,852,167814,5.4534579209413385,6
2523,852,172612,5.233695652173913,6
2524,10930,62176,5.375968992248063,5
2525,731,116979,5.204710144927537,6
2526,2368,153091,5.2701550387596905,5
2527,22916,176033,5.462398795134091,6
2528,9842,166124,5.206520782677696,4
2529,14799,59585,4.641333333333333,6
2530,19735,31472,4.858156028368794,6
2531,680,2342,5.184799941042482,6
2532,1416,173688,5.113125820891013,5
2533,1826,46523,5.290289809563521,5
2534,193,7918,5.262747208207968,6
2535,193,16190,5.058510638297872,6
2536,193,20006,5.258290141827197,6
2537,193,21733,5.058510638297872,6
2538,193,29112,5.058510638297872,6
2539,193,37714,5.058510638297872,6
2540,193,87117,5.058510638297872,6
2541,193,133788,5.058510638297872,6
2542,193,149196,5.058510638297872,6
2543,193,161572,5.252366468282695,6
2544,193,162416,5.058510638297872,6
2545,193,166804,5.058510638297872,6
2546,193,178031,5.25130032466397,6
2547,13552,177839,5.314492753623187,5
2548,3716,20822,5.285227272727273,4
2549,3716,166201,5.299965465145987,6
2550,124,25163,5.318518518518518,5
2551,124,43154,5.318518518518518,6
2552,124,66711,5.318518518518518,6
2553,124,75726,5.318518518518518,6
2554,124,86882,5.251714528789693,6
2555,124,97563,5.238888929029721,6
2556,124,164037,5.244400827460054,6
2557,124,170672,5.257038813614236,6
2558,744,39721,5.275255476893331,5
2559,744,59871,5.282422346623119,5
2560,744,70142,5.306521739130435,6
2561,2780,42441,5.343089430894309,6
2562,3561,26254,4.974970466781906,6
2563,12028,9545,5.375968992248063,6
2564,9991,167841,4.99622169994477,6
2565,967,73339,5.587990271896329,6
2566,3487,83554,5.412234781529514,6
2567,9007,9557,5.2481060606060606,5
2568,7998,30111,5.033921567581923,6
2569,15346,91233,5.375968992248063,6
2570,262,18905,5.215079365079365,6
2571,426,25774,5.072695035460994,6
2572,426,28768,5.196698767967533,6
2573,426,37224,5.200638771290237,6
2574,426,38973,5.072695035460994,6
2575,426,153019,5.072695035460994,6
2576,902,106489,4.994308943089431,6
2577,902,145706,5.2358589304666046,6
2578,8400,1984,5.07936507936508,5
2579,5925,9564,5.238388755461529,5
2580,1013,46841,5.2875,6
2581,1013,110750,5.2875,6
2582,1290,61522,5.311761224822755,6
2583,12590,72072,5.375968992248063,6
2584,295,7003,5.106060606060606,6
2585,295,30988,5.315635883319911,6
2586,295,44912,5.330582901165413,6
2587,295,110118,5.106060606060606,6
2588,295,145411,5.106060606060606,6
2589,4001,93227,5.170833333333333,6
2590,18899,163625,5.375968992248063,6
2591,3328,140898,5.191287878787879,6
2592,4374,82340,5.3582170264279245,6
2593,6120,67666,5.1431818181818185,6
2594,533,44040,5.1284090909090905,6
2595,4488,59019,5.3730158730158735,6
2596,7072,47778,5.211111111111111,6
2597,2628,34860,5.1673913043478255,6
2598,2628,48542,5.1673913043478255,6
2599,9579,79130,5.042,5
2600,853,128209,5.375968992248063,6
2601,16778,55772,4.83,6
2602,10672,53353,4.952040816326531,6
2603,6916,19167,4.93166566549277,6
2604,842,125171,5.180555555555555,6
2605,3197,169524,5.2316887231365605,6
2606,2101,87391,5.1864341085271315,6
2607,6058,167268,5.159312380262365,6
2608,1848,20789,5.04810606060606,6
2609,1848,29348,5.04810606060606,6
2610,1848,130364,5.260787112407721,5
2611,8521,163831,5.223577235772358,6
2612,108,10065,5.3377872257996435,6
2613,108,54578,5.1976744186046515,6
2614,108,76335,5.324707549668072,6
2615,108,124836,5.1976744186046515,6
2616,108,153514,5.1976744186046515,6
2617,8592,51060,5.009757856778057,4
2618,11543,99914,5.223484848484849,5
2619,15840,79985,5.352713178294574,6
2620,78,130878,5.290070921985816,6
2621,78,156316,5.409164600506156,6
2622,78,171987,5.290070921985816,5
2623,5,76391,5.162601626016261,4
2624,2667,13906,5.1685185185185185,1
2625,2615,54495,5.167857142857143,6
2626,4326,19086,5.375968992248063,6
2627,8580,30125,5.184027777777778,1
2628,4046,173722,5.103308543040915,6
2629,1295,32801,5.19520837739293,6
2630,14979,15063,5.106589147286822,6
2631,16438,129425,4.852666666666667,6
2632,9162,37047,4.834666666666667,6
2633,1332,155752,5.217421225356072,6
2634,18828,54421,5.225657410711589,6
2635,14064,147374,5.237970719245768,6
2636,1227,23155,5.405797101449275,5
2637,8174,23186,5.2498007693078135,1
2638,1397,532,5.269230769230769,6
2639,1832,686,5.321012835645895,6
2640,1832,44174,4.951136363636364,6
2641,1273,41691,4.956818181818182,6
2642,2852,79953,5.4154039564902785,5
2643,20996,164087,4.8196666666666665,5
2644,10889,69324,4.652430555555555,6
2645,925,6976,5.475,1
2646,925,30629,5.235320614518132,5
2647,23954,104561,5.375968992248063,5
2648,3032,15862,5.217012937383522,6
2649,8637,86128,5.229969881245492,6
2650,2936,27226,5.2177641919593025,6
2651,4332,35645,5.473538969370983,6
2652,2989,114411,4.914285714285715,5
2653,2305,110604,5.255900345414746,6
2654,5014,108289,5.235235983717061,6
2655,11679,107864,4.642517006802722,6
2656,4703,160507,4.996296296296297,5
2657,4703,168006,5.377104849221469,6
2658,888,151327,4.906666666666667,6
2659,2032,87350,5.379750850060001,5
2660,5188,68560,4.763768115942029,4
2661,5188,91272,5.122112665003788,5
2662,13101,48329,5.2492402987702445,6
2663,2169,9544,4.973333333333334,6
2664,2169,10566,5.20922793304234,6
2665,1206,67077,5.23015873015873,5
2666,17084,124592,5.253307676393822,6
2667,19590,69992,5.375968992248063,6
2668,3114,35196,4.780141843971632,6
2669,211,52779,5.290912506695753,6
2670,3430,77616,5.229127831391104,6
2671,2173,142371,5.378540398362681,6
2672,4857,9434,4.921851851851852,6
2673,2719,105478,5.078787878787878,6
2674,2719,131506,5.078787878787878,6
2675,20228,33196,5.252390288886259,6
2676,916,63536,5.375968992248063,6
2677,4392,56493,5.054666666666666,6
2678,14783,152998,5.375968992248063,6
2679,1737,38649,4.834500774583833,6
2680,1737,119400,5.098888888888888,6
2681,10576,13315,5.375968992248063,6
2682,7528,28550,5.333597763493158,6
2683,7528,112260,4.825757575757576,6
2684,7017,126208,4.963178294573644,6
2685,4218,27665,5.15573696878188,6
2686,13837,68877,5.2408363310584924,6
2687,1959,2854,5.176587301587302,6
2688,15015,21915,4.799719918482,6
2689,15015,121137,4.790284274604853,5
2690,6804,13467,5.257777777777777,6
2691,6804,146577,5.269902112955265,6
2692,1599,39145,5.1634751773049645,5
2693,1599,57572,5.1634751773049645,6
2694,10978,71873,4.9449275362318845,5
2695,19262,58858,5.375968992248063,5
2696,3351,92341,5.513062346315369,6
2697,12026,148114,5.128156157885265,6
2698,1625,70529,5.133333333333334,6
2699,8197,18609,5.1083005624348505,5
2700,19774,80978,5.252740365478099,2
2701,8064,4827,5.336956521739131,6
2702,24813,97975,5.375968992248063,6
2703,8293,8862,5.12037037037037,6
2704,8588,67932,5.219444444444444,6
2705,2158,23680,5.101323790082819,6
2706,2158,39976,5.201086956521739,6
2707,14338,154916,5.59210201567036,6
2708,19896,176543,5.375968992248063,6
2709,456,2083,4.947286821705426,6
2710,456,12004,4.947286821705426,6
2711,456,21334,4.947286821705426,6
2712,456,141114,5.289361245059257,1
2713,456,141902,4.947286821705426,6
2714,456,162947,4.947286821705426,6
2715,19429,35063,5.242631386506299,6
2716,17189,83145,5.253767548188865,6
2717,786,63260,4.853030303030303,6
2718,4632,26686,5.233739837398375,6
2719,2850,172814,5.1658536585365855,6
2720,1840,27953,5.048484848484848,6
2721,2423,158529,5.1,6
2722,2423,168258,5.26562085337562,6
2723,592,18248,5.206049350266125,6
2724,12698,15180,5.1,3
2725,2992,145246,5.450050258424672,6
2726,2992,161306,5.405555555555556,2
2727,22576,48808,5.225345825922709,6
2728,581,48821,5.075757575757575,5
2729,1900,9678,5.001250000000001,6
2730,1900,93294,5.001250000000001,6
2731,8420,122514,4.93010420663045,5
2732,734,9760,5.105426356589147,6
2733,20260,33305,4.905555555555556,6
2734,20260,123648,4.905555555555556,5
2735,7409,78028,5.251836973556693,5
2736,16346,83992,5.238191375146239,5
2737,819,32114,5.202127659574468,6
2738,819,33143,5.36367725340008,4
2739,819,39913,5.202127659574468,6
2740,4040,25269,5.016666666666667,6
2741,5962,46722,5.119767441860464,6
2742,267,19423,5.151360544217687,6
2743,267,20086,5.151360544217687,6
2744,267,40743,5.151360544217687,6
2745,267,46812,5.672145616421033,6
2746,267,52895,5.151360544217687,6
2747,267,75104,5.151360544217687,6
2748,267,102450,5.6593533908908125,6
2749,267,111161,5.663979668255526,5
2750,267,121433,5.151360544217687,6
2751,267,132990,5.662355648306861,6
2752,267,147814,5.663009128982273,6
2753,3582,165853,4.802549969061578,6
2754,727,23802,5.296569489040718,5
2755,727,54206,5.0619565217391305,6
2756,646,1694,5.021014492753623,6
2757,4698,84699,5.236067765265088,6
2758,49,4738,5.343945453047068,5
2759,49,41003,5.038297872340426,6
2760,49,68651,5.038297872340426,6
2761,49,146010,5.385821351738429,6
2762,2226,45968,5.024390243902439,6
2763,12464,74313,4.825666666666667,6
2764,19034,71313,4.941887512487099,5
2765,12819,129529,4.972727272727273,5
2766,1175,142123,5.182954545454546,4
2767,9674,111925,5.161904761904762,6
2768,8287,10887,5.34108527131783,6
2769,9127,42718,4.99563492063492,6
2770,16282,17951,5.375968992248063,6
2771,2798,91160,5.221953647546466,6
2772,2164,151258,5.11734693877551,6
2773,8524,31666,5.1537037037037035,6
2774,3242,166441,5.375968992248063,6
2775,8285,60487,5.553322666987654,1
2776,458,138627,5.176241134751773,5
2777,11373,176491,5.071317829457365,5
2778,535,11954,5.07063492063492,6
2779,535,69167,5.2602628662670945,6
2780,535,164450,5.07063492063492,6
2781,4768,46132,5.375968992248063,6
2782,2914,59299,5.278631766383214,6
2783,2914,174816,5.3106060606060606,5
2784,11507,115658,5.321014492753623,6
2785,1975,110532,5.078125,1
2786,10811,43978,5.375968992248063,6
2787,139,8132,5.282954545454545,5
2788,3850,81126,5.415403367769638,6
2789,15442,53545,4.884353741496598,6
2790,15442,70275,4.884353741496598,4
2791,5348,89184,5.340665170688833,5
2792,15407,150292,5.375968992248063,1
2793,6644,66,5.184782608695652,6
2794,4147,50384,5.304279583974425,1
2795,4147,157063,5.2188888888888885,6
2796,17508,72427,5.2242464870179965,6
2797,10769,19640,5.3070717211363485,6
2798,12587,126870,4.835034013605442,6
2799,20476,155329,5.20037037037037,6
2800,12622,10735,5.238352463239314,6
2801,850,53200,5.592342342342343,5
2802,850,82078,5.330555555555556,6
2803,5304,94512,5.113742618557595,6
2804,8053,83310,5.405534979423868,5
2805,8053,86843,5.344897959183673,6
2806,87,27243,5.257575757575757,5
2807,7450,32128,5.3495934959349585,6
2808,8172,73724,5.155390973419748,6
2809,3661,27026,5.285984848484849,6
2810,19359,61823,5.375968992248063,6
2811,2531,102942,5.190476190476191,6
2812,2531,139950,5.190476190476191,5
2813,7000,105011,5.2015503875969,6
2814,2800,91232,4.95037037037037,6
2815,13131,46289,5.095934959349593,6
2816,13131,162629,5.095934959349593,6
2817,11135,76281,5.375968992248063,6
2818,3207,171187,5.174561403508772,6
2819,7411,131728,5.183333333333334,6
2820,2018,170097,5.093333333333334,6
2821,5592,142774,4.728472222222222,1
2822,7410,22937,4.6492885652513225,6
2823,6549,1022,4.991858827105453,5
2824,14303,50899,5.156268674034733,6
2825,2704,64535,4.927304964539006,6
2826,8778,125296,5.044069477980652,6
2827,14458,106217,4.978287363775178,5
2828,14600,51841,5.141703337770768,6
2829,2142,9325,5.130434782608695,5
2830,4135,12037,4.934108527131784,6
2831,12987,9771,5.011076171450829,6
2832,9868,6682,5.2208931888280405,5
2833,2258,109282,5.3361329179238925,6
2834,15413,30493,5.217663087343954,4
2835,13425,61519,5.239274797215618,6
2836,14259,20377,5.21046511627907,6
2837,14350,118508,5.097589355478422,6
2838,985,80962,5.375968992248063,6
2839,6039,36484,5.256503995062614,6
2840,6039,81350,5.318292682926829,5
2841,14826,171950,5.375968992248063,6
2842,670,125763,5.198958333333334,6
2843,3244,13988,5.491306818580302,5
2844,3715,16977,5.167021276595745,6
2845,24650,89470,5.375968992248063,6
2846,2056,79606,5.064492753623188,6
2847,20458,89385,5.375968992248063,5
2848,44,24973,4.937318840579709,6
2849,44,84156,5.331858777903105,5
2850,44,126106,4.937318840579709,6
2851,44,141804,4.937318840579709,5
2852,16134,160469,5.227963320480009,5
2853,6364,144284,5.241662362613506,6
2854,20471,48517,5.375968992248063,6
2855,151,9779,5.325422494531538,5
2856,151,11325,5.305037272705351,6
2857,151,38393,5.2897996417479085,6
2858,151,68597,5.072649572649572,6
2859,151,111522,5.072649572649572,6
2860,10038,145841,5.029268292682927,5
2861,4899,134237,5.06859470533516,6
2862,8818,147180,5.4068589384883285,2
2863,5889,166563,5.492912981612942,5
2864,16776,56762,5.2105877837070285,6
2865,7436,97918,5.371877608478847,6
2866,5720,151474,4.916666666666666,6
2867,11960,12266,5.332575757575758,3
2868,331,45824,5.240942028985507,6
2869,14263,21288,5.080141843971631,6
2870,5587,163108,4.868478260869565,6
2871,2155,97290,5.144444444444445,6
2872,328,77073,5.304920008894567,6
2873,328,151057,5.0081632653061225,6
2874,2631,80668,5.172916666666667,6
2875,2631,177378,5.417914423454208,6
2876,7520,115516,4.492013888888889,6
2877,5623,108034,5.285772357723578,6
2878,7724,29048,5.048665082860421,6
2879,7505,113987,5.480592491353196,5
2880,14968,171693,5.26964277966461,6
2881,18112,75877,5.375968992248063,5
2882,18112,82979,5.375968992248063,6
2883,3020,32036,5.351667486641796,1
2884,13565,103884,4.944391886777686,5
2885,15406,82872,5.040780141843972,6
2886,20522,100893,4.919858156028369,6
2887,171,41427,5.307515579335894,5
2888,171,86624,5.329742680779567,6
2889,171,105414,4.981060606060606,6
2890,5066,76975,5.165116279069768,4
2891,389,26246,4.894573643410853,6
2892,3775,132217,5.062962962962962,6
2893,2525,976,5.314529914529914,6
2894,2525,43565,5.399590467065585,6
2895,1276,42117,5.137037037037038,5
2896,6694,79091,5.188148148148148,6
2897,17985,126659,5.2287878787878785,6
2898,2174,97173,5.271430773521266,6
2899,5656,70453,5.078947368421052,5
2900,2361,34291,5.391606639774774,6
2901,8042,118107,5.259065746634028,6
2902,3376,114273,5.119549675115572,6
2903,3376,172236,5.1246212121212125,6
2904,12264,100133,5.375968992248063,6
2905,17996,97128,5.375968992248063,6
2906,6401,39559,5.3847710553588435,6
2907,6401,73325,5.102898550724638,6
2908,6401,109105,5.102898550724638,6
2909,6492,88620,4.8753472222222225,6
2910,2739,53173,5.378030303030303,6
2911,792,139025,5.156666666666667,5
2912,259,284,4.935555555555555,5
2913,259,28794,4.935555555555555,6
2914,259,33816,4.935555555555555,6
2915,259,110941,5.102324757971917,6
2916,259,168814,4.935555555555555,5
2917,676,59106,5.266666666666667,6
2918,711,25279,4.932374402869888,5
2919,12475,49143,4.821138211382114,4
2920,12475,77937,4.821138211382114,6
2921,999,54199,5.4754299915703335,6
2922,999,148451,5.344961240310077,6
2923,1594,14652,5.432263856896058,6
2924,1225,71774,4.907777777777778,6
2925,1225,124284,4.907777777777778,6
2926,11643,53408,5.206521739130435,6
2927,11643,93194,5.206521739130435,6
2928,11643,105634,5.206521739130435,6
2929,11643,123290,5.206521739130435,6
2930,203,68852,5.296296296296296,6
2931,203,153273,5.400481225314705,5
2932,203,154034,5.296296296296296,6
2933,980,99885,5.20004745790584,6
2934,980,141358,5.18980739631321,6
2935,1487,19442,5.115217391304348,6
2936,1487,98923,5.373290331921956,6
2937,1487,141894,5.398281026318572,6
2938,2493,45828,5.465853658536585,6
2939,2493,102577,5.465853658536585,6
2940,6899,97711,4.96869918699187,6
2941,14351,177592,5.375968992248063,6
2942,3462,121536,5.184883720930232,6
2943,9621,31314,5.187244013324309,6
2944,1020,324,5.51573430606696,5
2945,2668,51694,5.289583333333333,5
2946,7177,1691,4.958527131782946,6
2947,236,4270,4.957801418439716,6
2948,236,12437,4.957801418439716,6
2949,236,64685,4.957801418439716,6
2950,236,70767,5.296495963182169,6
2951,236,90165,5.284183125488695,6
2952,236,116491,4.957801418439716,6
2953,236,143587,4.957801418439716,6
2954,6486,648,5.375968992248063,6
2955,6486,79190,5.375968992248063,6
2956,8345,132843,5.002222222222222,5
2957,703,96304,5.046747967479675,6
2958,703,145889,5.292110178120893,6
2959,703,147270,5.046747967479675,6
2960,8622,20118,5.322916666666666,5
2961,311,112494,5.229761904761904,6
2962,311,168533,5.311769150609514,5
2963,3464,38758,5.16969696969697,5
2964,3464,155564,5.16969696969697,1
2965,487,25281,5.362162162162162,6
2966,4849,170520,5.443024807295596,6
2967,4849,173433,5.211240310077519,6
2968,349,67233,5.515873015873017,6
2969,349,137025,5.515873015873017,6
2970,349,149768,5.515873015873017,6
2971,488,28089,4.909219858156029,6
2972,8357,100213,5.028409090909091,6
2973,766,41971,5.352382931643668,6
2974,766,71554,5.103174603174603,6
2975,766,142298,5.359161370931229,6
2976,1440,102345,4.82391304347826,5
2977,1440,131426,4.974329968742192,3
2978,2202,146578,4.921951219512195,6
2979,2078,141969,5.207557662993572,6
2980,4056,19297,5.061904761904763,6
2981,16051,99653,4.872999999999999,6
2982,6564,30914,5.11733048127798,6
2983,3825,1646,5.3643410852713185,6
2984,146,16284,5.1499999999999995,6
2985,146,39456,5.1499999999999995,6
2986,146,160493,5.1499999999999995,6
2987,9443,173231,5.419309528407574,5
2988,22666,49907,5.187620578218591,6
2989,2105,49906,5.1825184778293965,5
2990,5721,128347,4.961240310077519,6
2991,4320,143432,5.21777948192117,6
2992,4082,1711,5.436507936507936,6
2993,1463,803,5.617679386234066,6
2994,1463,8859,5.159090909090909,3
2995,1463,143836,5.159090909090909,1
2996,1463,155867,5.159090909090909,1
2997,4776,32977,5.270555234156579,1
2998,20236,33232,5.219952253877488,5
2999,22681,65482,5.218127343826079,6
3000,4818,135431,5.088093451185086,6
3001,309,172853,5.208680635918002,6
3002,13046,39101,4.57127659574468,6
3003,1261,127379,5.340151515151515,6
3004,7460,93793,5.197916666666667,5
3005,9796,134610,5.225110538774518,6
3006,5352,79996,4.979852758146803,6
3007,2841,126456,5.15925925925926,6
3008,55,27752,5.077489132381446,6
3009,55,33377,5.028260869565218,6
3010,55,61141,5.128877311615006,6
3011,55,119805,5.120642016579799,5
3012,55,125756,5.1117262540038775,6
3013,55,174137,5.028260869565218,6
3014,3317,174602,4.913636363636364,6
3015,22629,49523,5.232689037835643,6
3016,19206,111400,5.375968992248063,6
3017,17144,109557,5.240873577295135,6
3018,14014,94216,4.578985507246377,6
3019,15190,89218,5.355562639589531,6
3020,3357,126547,5.236666666666666,6
3021,1439,71459,5.090909090909091,6
3022,10734,156221,4.943262411347518,6
3023,2072,45680,4.933494084422416,6
3024,2072,156091,5.102713178294574,6
3025,4238,21510,5.329787234042553,6
3026,4238,111035,5.329787234042553,5
3027,4238,169903,5.41720768849169,6
3028,18971,28667,4.940217391304347,6
3029,33,129723,5.069629629629629,5
3030,2942,39867,5.006410256410256,6
3031,2942,75141,5.006410256410256,6
3032,3270,125842,4.883145980271685,3
3033,14867,94021,4.866666666666666,6
3034,15065,36523,5.232906724641161,6
3035,2291,167369,5.34469696969697,5
3036,2438,88702,5.157037037037037,1
3037,5054,126224,5.281538787714192,6
3038,7371,52071,5.337209302325581,6
3039,4485,9638,5.263356838022086,6
3040,16034,17258,5.375968992248063,6
3041,285,22265,5.217037037037037,5
3042,8698,112180,5.353456838263064,6
3043,7115,83438,5.235010182451933,6
3044,2754,51508,5.211363636363637,6
